id,antimicrobial
betaL-g2397_CTX-M-169,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2398_CTX-M-170,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2399_CTX-M-171,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2400_CTX-M-172,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2401_CTX-M-173,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2402_CTX-M-174,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2403_CTX-M-175,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2404_CTX-M-176,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2405_CTX-M-177,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2406_CTX-M-179,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2407_CTX-M-180,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2408_CTX-M-181,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2409_CTX-M-182,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2410_CTX-M-183,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2411_CTX-M-184,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2412_CTX-M-186,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2413_CTX-M-188,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2414_CTX-M-189,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2415_CTX-M-190,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2416_CTX-M-191,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2417_CTX-M-192,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2418_CTX-M-193,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2419_CTX-M-194,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2420_CTX-M-195,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2421_CTX-M-196,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2422_CTX-M-197,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2423_CTX-M-198,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2424_CTX-M-199,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2425_CTX-M-200,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2426_CTX-M-201,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2427_CTX-M-202,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2428_CTX-M-203,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2429_CTX-M-204,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2430_CTX-M-206,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2431_CTX-M-207,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2432_CTX-M-208,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2433_CTX-M-209,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2434_CTX-M-210,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2435_CTX-M-211,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2436_CTX-M-212,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2437_CTX-M-213,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2438_CTX-M-214,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2439_CTX-M-216,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2440_CTX-M-217,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2441_CTX-M-218,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2442_CTX-M-219,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2443_CTX-M-220,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2444_CTX-M-73,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2445_SHV-119,
betaL-g2446_SHV-12,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2447_SHV-132,
betaL-g2448_SHV-180,
betaL-g2449_SHV-182,
betaL-g2450_SHV-183,
betaL-g2451_SHV-185,
betaL-g2452_SHV-186,
betaL-g2453_SHV-187,
betaL-g2454_SHV-188,
betaL-g2455_SHV-189,
betaL-g2456_SHV-190,
betaL-g2457_SHV-191,
betaL-g2458_SHV-193,
betaL-g2459_SHV-194,
betaL-g2460_SHV-195,
betaL-g2461_SHV-196,
betaL-g2462_SHV-197,
betaL-g2463_SHV-198,
betaL-g2464_SHV-199,
betaL-g2465_SHV-1b-b,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
betaL-g2466_SHV-200,
betaL-g2467_SHV-203,
betaL-g2468_SHV-204,
betaL-g2469_SHV-3,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2470_SHV-9,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2471_CMY-107,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2472_CMY-109,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2473_CMY-121,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2474_CMY-122,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2475_CMY-124,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2476_CMY-125,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2477_CMY-127,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2478_CMY-128,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2479_CMY-129,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2480_CMY-130,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2481_CMY-131,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2482_CMY-132,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2483_CMY-133,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2484_CMY-134,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2485_CMY-135,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2486_CMY-138,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2487_CMY-139,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2488_CMY-140,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2489_CMY-141,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2490_CMY-142,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2491_CMY-143,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2492_CMY-144,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2493_CMY-145,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2494_CMY-146,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2495_CMY-147,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2496_CMY-148,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2497_CMY-149,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2498_CMY-150,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2499_CMY-151,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2500_CMY-152,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2501_CMY-153,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2502_CMY-154,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2503_CMY-155,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2504_CMY-156,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2505_CMY-86,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2506_CMY-89,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2507_CMY-96,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2508_CMY-97,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2509_OXA-102,Ertapenem;Imipenem
betaL-g2510_OXA-103,Ertapenem;Imipenem
betaL-g2511_OXA-114b,
betaL-g2512_OXA-114c,
betaL-g2513_OXA-114d,
betaL-g2514_OXA-114e,
betaL-g2515_OXA-114f,
betaL-g2516_OXA-114g,
betaL-g2517_OXA-117,
betaL-g2518_OXA-121,
betaL-g2519_OXA-122,
betaL-g2520_OXA-123,
betaL-g2521_OXA-124,
betaL-g2522_OXA-125,
betaL-g2523_OXA-126,
betaL-g2524_OXA-127,
betaL-g2525_OXA-14,Cefepime;Ceftazidime;Piperacillin;Piperacillin+Tazobactam
betaL-g2526_OXA-151,
betaL-g2527_OXA-152,
betaL-g2528_OXA-153,Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin
betaL-g2529_OXA-154,Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin
betaL-g2530_OXA-155,
betaL-g2531_OXA-156,Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin
betaL-g2532_OXA-157,Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin
betaL-g2533_OXA-158,Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin
betaL-g2534_OXA-159,Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin
betaL-g2535_OXA-17,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2536_OXA-2_2,
betaL-g2537_OXA-20,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
betaL-g2538_OXA-234,
betaL-g2539_OXA-252,
betaL-g2540_OXA-287,
betaL-g2541_OXA-290,Amoxicillin;Ampicillin
betaL-g2542_OXA-291,
betaL-g2543_OXA-292,
betaL-g2544_OXA-296,
betaL-g2545_OXA-297,
betaL-g2546_OXA-298,
betaL-g2547_OXA-302,
betaL-g2548_OXA-336,
betaL-g2549_OXA-337,
betaL-g2550_OXA-339,
betaL-g2551_OXA-340,
betaL-g2552_OXA-341,
betaL-g2553_OXA-342,
betaL-g2554_OXA-343,
betaL-g2555_OXA-344,
betaL-g2556_OXA-345,
betaL-g2557_OXA-346,
betaL-g2558_OXA-364,
betaL-g2559_OXA-368,
betaL-g2560_OXA-372,Amoxicillin;Ampicillin;Ertapenem;Imipenem;Meropenem;Temocillin
betaL-g2561_OXA-373,
betaL-g2562_OXA-387,
betaL-g2563_OXA-392,
betaL-g2564_OXA-395,Amoxicillin;Ampicillin;Meropenem
betaL-g2565_OXA-396,Amoxicillin;Ampicillin;Meropenem
betaL-g2566_OXA-400,
betaL-g2567_OXA-401,
betaL-g2568_OXA-402,
betaL-g2569_OXA-403,
betaL-g2570_OXA-404,
betaL-g2571_OXA-406,
betaL-g2572_OXA-407,
betaL-g2573_OXA-408,
betaL-g2574_OXA-409,
betaL-g2575_OXA-410,
betaL-g2576_OXA-411,
betaL-g2577_OXA-412,
betaL-g2578_OXA-413,
betaL-g2579_OXA-414,
betaL-g2580_OXA-416,Amoxicillin;Ampicillin;Imipenem;Ticarcillin
betaL-g2581_OXA-417,
betaL-g2582_OXA-427,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Temocillin
betaL-g2583_OXA-436,
betaL-g2584_OXA-437,
betaL-g2585_OXA-438,
betaL-g2586_OXA-439,
betaL-g2587_OXA-440,
betaL-g2588_OXA-441,
betaL-g2589_OXA-442,
betaL-g2590_OXA-443,
betaL-g2591_OXA-444,
betaL-g2592_OXA-446,
betaL-g2593_OXA-447,
betaL-g2594_OXA-448,
betaL-g2595_OXA-449,
betaL-g2596_OXA-450,
betaL-g2597_OXA-451,
betaL-g2598_OXA-452,
betaL-g2599_OXA-453,
betaL-g2600_OXA-455,
betaL-g2601_OXA-457,
betaL-g2602_OXA-458,
betaL-g2603_OXA-459,
betaL-g2604_OXA-460,
betaL-g2605_OXA-461,
betaL-g2606_OXA-464,
betaL-g2607_OXA-465,
betaL-g2608_OXA-466,
betaL-g2609_OXA-470,
betaL-g2610_OXA-471,
betaL-g2611_OXA-472,
betaL-g2612_OXA-473,
betaL-g2613_OXA-474,
betaL-g2614_OXA-475,
betaL-g2615_OXA-476,
betaL-g2616_OXA-477,
betaL-g2617_OXA-478,
betaL-g2618_OXA-479,
betaL-g2619_OXA-480,
betaL-g2620_OXA-482,
betaL-g2621_OXA-483,
betaL-g2622_OXA-484,
betaL-g2623_OXA-485,
betaL-g2624_OXA-486,
betaL-g2625_OXA-488,
betaL-g2626_OXA-489,
betaL-g2627_OXA-490,
betaL-g2628_OXA-491,
betaL-g2629_OXA-493,
betaL-g2630_OXA-494,
betaL-g2631_OXA-496,
betaL-g2632_OXA-497,
betaL-g2633_OXA-499,
betaL-g2634_OXA-500,
betaL-g2635_OXA-501,
betaL-g2636_OXA-502,
betaL-g2637_OXA-503,
betaL-g2638_OXA-505,
betaL-g2639_OXA-506,
betaL-g2640_OXA-507,
betaL-g2641_OXA-508,
betaL-g2642_OXA-509,
betaL-g2643_OXA-510,
betaL-g2644_OXA-511,
betaL-g2645_OXA-512,
betaL-g2646_OXA-513,
betaL-g2647_OXA-514,
betaL-g2648_OXA-515,
betaL-g2649_OXA-516,
betaL-g2650_OXA-517,
betaL-g2651_OXA-518,
betaL-g2652_OXA-519,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Ertapenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Temocillin
betaL-g2653_OXA-520,
betaL-g2654_OXA-521,
betaL-g2655_OXA-522,
betaL-g2656_OXA-523,
betaL-g2657_OXA-524,
betaL-g2658_OXA-525,
betaL-g2659_OXA-526,
betaL-g2660_OXA-527,
betaL-g2661_OXA-528,
betaL-g2662_OXA-529,
betaL-g2663_OXA-530,
betaL-g2664_OXA-531,
betaL-g2665_OXA-532,
betaL-g2666_OXA-533,
betaL-g2667_OXA-534,
betaL-g2668_OXA-535,
betaL-g2669_OXA-536,
betaL-g2670_OXA-537,
betaL-g2671_OXA-538,
betaL-g2672_OXA-539,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ceftazidime;Ceftazidime+Avibactam;Piperacillin
betaL-g2673_OXA-540,
betaL-g2674_OXA-541,
betaL-g2675_OXA-545,
betaL-g2676_OXA-546,
betaL-g2677_OXA-547,
betaL-g2678_OXA-548,
betaL-g2679_OXA-549,
betaL-g2680_OXA-550,
betaL-g2681_OXA-551,
betaL-g2682_OXA-552,
betaL-g2683_OXA-553,
betaL-g2684_OXA-554,
betaL-g2685_OXA-555,
betaL-g2686_OXA-556,
betaL-g2687_OXA-557,
betaL-g2688_OXA-558,
betaL-g2689_OXA-559,
betaL-g2690_OXA-560,
betaL-g2691_OXA-561,
betaL-g2692_OXA-562,
betaL-g2693_OXA-563,
betaL-g2694_OXA-564,
betaL-g2695_OXA-565,
betaL-g2696_OXA-566,
betaL-g2697_OXA-60b,
betaL-g2698_OXA-60c,
betaL-g2699_OXA-60d,
betaL-g2700_VIM-20,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2701_VIM-40,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2702_VIM-41,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2703_VIM-44,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2704_VIM-45,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2705_VIM-46,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2706_VIM-47,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2707_VIM-48,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2708_VIM-49,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2709_VIM-50,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2710_VIM-51,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2711_VIM-52,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2712_VIM-54,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2713_VIM-56,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2714_VIM-57,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2715_CARB-12,Amoxicillin;Ampicillin;Piperacillin
betaL-g2716_CARB-20,Amoxicillin;Ampicillin;Piperacillin
betaL-g2717_CARB-21,Amoxicillin;Ampicillin;Piperacillin
betaL-g2718_CARB-22,Amoxicillin;Ampicillin;Piperacillin
betaL-g2719_CARB-23,Amoxicillin;Ampicillin;Piperacillin
betaL-g2720_CARB-24,Amoxicillin;Ampicillin;Piperacillin
betaL-g2721_CARB-25,Amoxicillin;Ampicillin;Piperacillin
betaL-g2722_CARB-26,Amoxicillin;Ampicillin;Piperacillin
betaL-g2723_CARB-27,Amoxicillin;Ampicillin;Piperacillin
betaL-g2724_CARB-28,Amoxicillin;Ampicillin;Piperacillin
betaL-g2725_CARB-29,Amoxicillin;Ampicillin;Piperacillin
betaL-g2726_CARB-30,Amoxicillin;Ampicillin;Piperacillin
betaL-g2727_CARB-31,Amoxicillin;Ampicillin;Piperacillin
betaL-g2728_CARB-32,Amoxicillin;Ampicillin;Piperacillin
betaL-g2729_CARB-33,Amoxicillin;Ampicillin;Piperacillin
betaL-g2730_CARB-34,Amoxicillin;Ampicillin;Piperacillin
betaL-g2731_CARB-35,Amoxicillin;Ampicillin;Piperacillin
betaL-g2732_CARB-36,Amoxicillin;Ampicillin;Piperacillin
betaL-g2733_CARB-38,Amoxicillin;Ampicillin;Piperacillin
betaL-g2734_CARB-40,Amoxicillin;Ampicillin;Piperacillin
betaL-g2735_CARB-41,Amoxicillin;Ampicillin;Piperacillin
betaL-g2736_CARB-42,Amoxicillin;Ampicillin;Piperacillin
betaL-g2737_CARB-43,Amoxicillin;Ampicillin;Piperacillin
betaL-g2738_CARB-44,Amoxicillin;Ampicillin;Piperacillin
betaL-g2739_CARB-45,Amoxicillin;Ampicillin;Piperacillin
betaL-g2740_CARB-46,Amoxicillin;Ampicillin;Piperacillin
betaL-g2741_CARB-47,Amoxicillin;Ampicillin;Piperacillin
betaL-g2742_CARB-48,Amoxicillin;Ampicillin;Piperacillin
betaL-g2743_CARB-49,Amoxicillin;Ampicillin;Piperacillin
betaL-g2744_CARB-50,Amoxicillin;Ampicillin;Piperacillin
betaL-g2745_DHA-23,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2746_DHA-24,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2747_DHA-25,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2748_DHA-26,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2749_DHA-27,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2750_DHA-4,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2751_IMP-17,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2752_IMP-23,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2753_IMP-49,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2754_IMP-52,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2755_IMP-53,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2756_IMP-54,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2757_IMP-55,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2758_IMP-56,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2759_IMP-58,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2760_IMP-59,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2761_IMP-60,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2762_IMP-61,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2763_IMP-62,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2764_IMP-63,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2765_IMP-64,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2766_IMP-66,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2767_IMP-67,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2768_IMP-68,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2769_IMP-70,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2770_IMP-71,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2771_IMP-73,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2772_IMP-74,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2773_IMP-75,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2774_KPC-18,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2775_KPC-21,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2776_KPC-23,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2777_KPC-25,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2778_KPC-26,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2779_KPC-27,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2780_KPC-28,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2781_KPC-29,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2782_KPC-30,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2783_KPC-31,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2784_KPC-32,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2785_KPC-33,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2786_KPC-34,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2787_KPC-35,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2788_KPC-36,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2789_KPC-37,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2790_KPC-38,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2791_KPC-39,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2792_KPC-41,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2793_NDM-11,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2794_NDM-15,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2795_NDM-16,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2796_NDM-17,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2797_NDM-18,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2798_NDM-19,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2799_NDM-20,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2800_NDM-21,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2801_NDM-22,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2802_NDM-23,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2803_NDM-24,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2804_TEM-102,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2805_TEM-181,
betaL-g2806_TEM-19,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2807_TEM-191,
betaL-g2808_TEM-196,
betaL-g2809_TEM-210,
betaL-g2810_TEM-212,
betaL-g2811_TEM-224,
betaL-g2812_TEM-225,
betaL-g2813_TEM-226,
betaL-g2814_TEM-227,
betaL-g2815_TEM-229,
betaL-g2816_TEM-230,
betaL-g2817_TEM-231,
betaL-g2818_TEM-232,
betaL-g2819_TEM-233,
betaL-g2820_TEM-234,
betaL-g2821_TEM-26,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2822_TEM-32,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
betaL-g2823_TEM-35,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
betaL-g2824_TEM-36,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
betaL-g2825_TEM-4,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2826_TEM-40,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
betaL-g2827_TEM-9,"Cefotaxime, Ceftazidime, Ampicillin"
fosfo-g2828_fosA6,Fosfomycin
fosfo-g2829_fosA7,Fosfomycin
fosfo-g2830_fosA7.5,Fosfomycin
colis-g2831_mcr1-11,Colistin
colis-g2832_mcr1-12,Colistin
colis-g2833_mcr1-13,Colistin
colis-g2834_mcr1-14,Colistin
colis-g2835_mcr1-26,Colistin
colis-g2836_mcr1-27,Colistin
colis-g2837_mcr1-9,Colistin
colis-g2838_mcr3-10,Colistin
colis-g2839_mcr3-11,Colistin
colis-g2840_mcr3-12,Colistin
colis-g2841_mcr3-13,Colistin
colis-g2842_mcr3-14,Colistin
colis-g2843_mcr3-15,Colistin
colis-g2844_mcr3-16,Colistin
colis-g2845_mcr3-17,Colistin
colis-g2846_mcr3-18,Colistin
colis-g2847_mcr3-19,Colistin
colis-g2848_mcr3-2,Colistin
colis-g2849_mcr3-20,Colistin
colis-g2850_mcr3-21,Colistin
colis-g2851_mcr3-22,Colistin
colis-g2852_mcr3-23,Colistin
colis-g2853_mcr3-24,Colistin
colis-g2854_mcr3-25,Colistin
colis-g2855_mcr3-3,Colistin
colis-g2856_mcr3-4,Colistin
colis-g2857_mcr3-5,Colistin
colis-g2858_mcr3-6,Colistin
colis-g2859_mcr3-7,Colistin
colis-g2860_mcr3-8,Colistin
colis-g2861_mcr3-9,Colistin
colis-g2862_mcr4-1,Colistin
colis-g2863_mcr4-2,Colistin
colis-g2864_mcr4-4,Colistin
colis-g2865_mcr4-5,Colistin
colis-g2866_mcr4-6,Colistin
colis-g2867_mcr5-2,Colistin
rifam-g2868_arr-8,Rifampicin
amino-g2869_aph4-Ib,Hygromycin_B
cipro-g2870_qnrS11,Ciprofloxacin
cipro-g2871_qnrS12,Ciprofloxacin
cipro-g2872_qnrS13,Ciprofloxacin
cipro-g2873_qnrS4,Ciprofloxacin
trime-g2874_dfrE,Trimethoprim
amino-g2875_ant2-Ia,Gentamicin;Tobramycin
amino-g2876_ant4_Ib,Amikacin;Dibekacin;Isepamicin;Tobramycin
amino-g2877_aac2_Iia,Kasugamycin
amino-g2878_aac2_Id,Dibekacin;Gentamicin;Netilmicin;Tobramycin
amino-g2879_aac2_Ie,Dibekacin;Gentamicin;Netilmicin;Tobramycin
amino-g2880_aac3-Ig,Astromicin;Fortimicin;Gentamicin
amino-g2881_aac3-Ih,Astromicin;Fortimicin;Gentamicin
amino-g2882_aac3-Ii,Astromicin;Fortimicin;Gentamicin
amino-g2883_aac6_Iag,Amikacin;Dibekacin;Netilmicin;Sisomicin;Tobramycin
amino-g2884_aac6_Iaj,Amikacin;Dibekacin;Netilmicin;Sisomicin;Tobramycin
amino-g2885_aac6_Ian,Amikacin;Dibekacin;Netilmicin;Sisomicin;Tobramycin
amino-g2886_aph2_If,Amikacin;Gentamicin;Kanamycin;Tobramycin
amino-g2887_aph2_Ig,Amikacin;Gentamicin;Kanamycin;Tobramycin
amino-g2888_aph2-Ih,Amikacin;Gentamicin;Kanamycin;Tobramycin
amino-g2889_aph3_Id,Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin
amino-g2890_aph3_IIc,Butirosin;Kanamycin;Neomycin;Paromomycin
amino-g2891_aph3_IX,Amikacin
amino-g2892_aph3_VIII,Amikacin
